time,band,spatial_ref,precipitation,SPI_3,SPI_6
1996-07-01,1,0,162.07553,1.2418121851543664,1.931675336115604
1996-08-01,1,0,166.57439,0.9898589734549754,1.9020804978834873
1996-09-01,1,0,111.92037,0.8179084105411221,1.284794171047346
1996-10-01,1,0,42.911427,0.10329453959901495,0.79164150165501
1996-11-01,1,0,29.959198,-1.3116898926421852,0.28183551108209953
1996-12-01,1,0,7.182377,-2.1662389862507343,-0.32800095503905596
1997-01-01,1,0,15.856759,-1.5121857485596308,-1.495924142349171
1997-02-01,1,0,6.0988026,-1.4046287463867209,-2.0263498330181307
1997-03-01,1,0,55.76198,-0.3572721594065789,-1.836902598672054
1997-04-01,1,0,153.38235,0.7082832513488798,-0.38270662596076643
1997-05-01,1,0,91.45739,1.2007172791063079,0.12769062261260108
1997-06-01,1,0,117.7088,1.4344174361299808,0.7071785822648083
1997-07-01,1,0,129.03046,0.6915703405130574,1.2618524803417157
1997-08-01,1,0,133.39676,0.6952949380962408,1.3376750862491402
1997-09-01,1,0,96.424934,0.46447509744007404,0.9550497555101594
1997-10-01,1,0,226.30167,1.0078472167800487,0.9102246272636321
1997-11-01,1,0,130.80858,1.2155818297056045,1.0800385096443645
1997-12-01,1,0,28.587187,0.9609277192790102,1.0747280262053858
1998-01-01,1,0,42.34532,0.18020367327957768,1.1103048733863763
1998-02-01,1,0,32.140533,-0.2854895131062284,0.5303676190588772
1998-03-01,1,0,48.16017,0.10194051999796375,0.6337071054347162
1998-04-01,1,0,66.79069,0.21908060149473887,0.13880612037817713
1998-05-01,1,0,126.26313,0.757336844613135,0.2147200598266633
1998-06-01,1,0,105.07978,0.9334751206522087,0.58285573459336
1998-07-01,1,0,174.56151,1.0742994595587527,1.2586018940509716
1998-08-01,1,0,178.16171,1.020168524353481,1.4263670647493312
1998-09-01,1,0,116.15707,0.9303201051804709,1.117947707279398
1998-10-01,1,0,97.65015,0.6028120998557478,0.9221301705616751
1998-11-01,1,0,17.300228,-0.7491512432267634,0.5131591261938324
1998-12-01,1,0,4.768868,-1.500862517770836,0.13429675645311756
1999-01-01,1,0,11.73833,-1.956510840858151,-0.9429336880250784
1999-02-01,1,0,6.9310555,-1.5642020065132702,-1.615816863912492
1999-03-01,1,0,65.22699,-0.2846431702287009,-1.3708282298542562
1999-04-01,1,0,51.603874,0.016816075665630467,-1.316417718240523
1999-05-01,1,0,78.15467,0.3600504373016402,-0.6439972050082164
1999-06-01,1,0,87.86867,0.19600158640985382,-0.2761934805866798
1999-07-01,1,0,152.50537,0.5711507363767052,0.3880021088954541
1999-08-01,1,0,160.9533,0.787894217714514,0.9066957781209093
1999-09-01,1,0,107.53599,0.7374183499215452,0.6414203593470232
1999-10-01,1,0,114.24355,0.5410060397274175,0.5852129394081352
1999-11-01,1,0,15.857452,-0.6762888655529121,0.2994744432763681
1999-12-01,1,0,9.567416,-1.225472964014335,-0.05113003517052939
2000-01-01,1,0,6.0498257,-2.0229189805077548,-1.0633187338812762
2000-02-01,1,0,5.816447,-1.6275497825891787,-1.5730228408794296
2000-03-01,1,0,14.943646,-1.2243960998855947,-1.7415272791806249
2000-04-01,1,0,76.863914,-0.24358018178081425,-1.6303489584181188
2000-05-01,1,0,116.98734,0.48467182590080166,-0.5509020875606516
2000-06-01,1,0,79.82895,0.72498327277488,-0.28456092627276763
2000-07-01,1,0,148.87099,0.7362288437746286,0.3966502097859562
2000-08-01,1,0,169.74265,0.7754783120397969,0.9646095633538346
2000-09-01,1,0,100.89392,0.7312053784547892,0.8509248095593173
2000-10-01,1,0,130.9048,0.6658680098448242,0.7490618528408585
2000-11-01,1,0,37.277496,-0.3433622492982357,0.4229366001412094
2000-12-01,1,0,13.896202,-0.7212052239661766,0.21849969054267968
2001-01-01,1,0,7.8621035,-1.397996862218665,-0.5936678693429873
2001-02-01,1,0,14.253523,-1.2414875797779592,-1.164955252988094
2001-03-01,1,0,64.42748,-0.25468119929905986,-0.8235791573914706
2001-04-01,1,0,72.49284,0.25220285232790157,-0.8292283296067525
2001-05-01,1,0,95.88119,0.6890044382623086,-0.26777954851169805
2001-06-01,1,0,89.061714,0.579668589450898,0.052035283993612666
